alpha,variable,value,metric,group,model_number,percent
0.06,nlr_1,0.5318717011774259,nlr,White,3,53.18717011774259
0.08,nlr_1,0.522398159426174,nlr,White,4,52.2398159426174
0.1,nlr_1,0.5129246176749221,nlr,White,5,51.29246176749221
0.12,nlr_1,0.5048044390309919,nlr,White,6,50.48044390309919
0.14,nlr_1,0.4953308972797401,nlr,White,7,49.53308972797401
0.16,nlr_1,0.48721071863581,nlr,White,8,48.721071863581
0.18,nlr_1,0.4777371768845581,nlr,White,9,47.77371768845581
0.2,nlr_1,0.46826363513330627,nlr,White,10,46.82636351333063
0.22,nlr_1,0.46014345648937605,nlr,White,11,46.014345648937606
0.24,nlr_1,0.45066991473812423,nlr,White,12,45.06699147381242
0.26,nlr_1,0.44119637298687236,nlr,White,13,44.11963729868724
0.28,nlr_1,0.4330761943429422,nlr,White,14,43.30761943429422
0.3,nlr_1,0.42360265259169033,nlr,White,15,42.36026525916903
0.32,nlr_1,0.41548247394776017,nlr,White,16,41.54824739477602
0.34,nlr_1,0.4060089321965083,nlr,White,17,40.60089321965083
0.36,nlr_1,0.39653539044525643,nlr,White,18,39.653539044525644
0.38,nlr_1,0.38841521180132627,nlr,White,19,38.841521180132624
0.4,nlr_1,0.3789416700500744,nlr,White,20,37.89416700500744
0.42,nlr_1,0.37082149140614423,nlr,White,21,37.082149140614426
0.44,nlr_1,0.36134794965489236,nlr,White,22,36.134794965489235
0.46,nlr_1,0.35187440790364055,nlr,White,23,35.18744079036406
0.48,nlr_1,0.34375422925971033,nlr,White,24,34.37542292597103
0.5,nlr_1,0.3342806875084585,nlr,White,25,33.42806875084585
0.52,nlr_1,0.32480714575720665,nlr,White,26,32.48071457572067
0.54,nlr_1,0.3166869671132765,nlr,White,27,31.668696711327648
0.56,nlr_1,0.3072134253620246,nlr,White,28,30.72134253620246
0.58,nlr_1,0.29909324671809445,nlr,White,29,29.909324671809443
0.6,nlr_1,0.2896197049668426,nlr,White,30,28.96197049668426
0.62,nlr_1,0.2801461632155907,nlr,White,31,28.01461632155907
0.64,nlr_1,0.2720259845716606,nlr,White,32,27.20259845716606
0.66,nlr_1,0.2625524428204087,nlr,White,33,26.25524428204087
0.68,nlr_1,0.2544322641764786,nlr,White,34,25.443226417647857
0.7000000000000001,nlr_1,0.24495872242522668,nlr,White,35,24.49587224252267
0.72,nlr_1,0.2354851806739748,nlr,White,36,23.54851806739748
0.74,nlr_1,0.22736500203004467,nlr,White,37,22.736500203004468
0.76,nlr_1,0.21789146027879278,nlr,White,38,21.789146027879276
0.78,nlr_1,0.20841791852754094,nlr,White,39,20.841791852754092
0.8,nlr_1,0.20029773988361074,nlr,White,40,20.029773988361075
0.8200000000000001,nlr_1,0.1908241981323589,nlr,White,41,19.08241981323589
0.84,nlr_1,0.18270401948842876,nlr,White,42,18.270401948842878
0.86,nlr_1,0.17323047773717687,nlr,White,43,17.323047773717686
0.88,nlr_1,0.16375693598592503,nlr,White,44,16.375693598592502
0.9,nlr_1,0.15563675734199484,nlr,White,45,15.563675734199483
0.92,nlr_1,0.146163215590743,nlr,White,46,14.616321559074299
0.9400000000000001,nlr_1,0.13804303694681283,nlr,White,47,13.804303694681282
0.96,nlr_1,0.12856949519556096,nlr,White,48,12.856949519556096
0.98,nlr_1,0.11909595344430911,nlr,White,49,11.90959534443091
1.0,nlr_1,0.11097577480037894,nlr,White,50,11.097577480037895
0.0,dor_1,8.934466019417474,dor,White,0,893.4466019417474
0.02,dor_1,9.19950738916256,dor,White,1,919.950738916256
0.04,dor_1,9.518796992481205,dor,White,2,951.8796992481205
0.06,dor_1,9.80152671755725,dor,White,3,980.152671755725
0.08,dor_1,10.142487046632125,dor,White,4,1014.2487046632125
0.1,dor_1,10.496042216358838,dor,White,5,1049.6042216358837
0.12,dor_1,10.809651474530833,dor,White,6,1080.9651474530833
0.14,dor_1,11.188524590163937,dor,White,7,1118.8524590163936
0.16,dor_1,11.524999999999999,dor,White,8,1152.4999999999998
0.18,dor_1,11.932011331444759,dor,White,9,1193.201133144476
0.2,dor_1,12.355491329479767,dor,White,10,1235.5491329479767
0.22,dor_1,12.732352941176472,dor,White,11,1273.2352941176473
0.24,dor_1,13.189189189189188,dor,White,12,1318.9189189189187
0.26,dor_1,13.66564417177914,dor,White,13,1366.564417177914
0.28,dor_1,14.090624999999998,dor,White,14,1409.0624999999998
0.3,dor_1,14.607028753993609,dor,White,15,1460.702875399361
0.32,dor_1,15.068403908794789,dor,White,16,1506.840390879479
0.34,dor_1,15.63,dor,White,17,1563.0
0.36,dor_1,16.218430034129693,dor,White,18,1621.8430034129692
0.38,dor_1,16.745644599303134,dor,White,19,1674.5644599303134
0.4,dor_1,17.389285714285716,dor,White,20,1738.9285714285716
0.42,dor_1,17.967153284671532,dor,White,21,1796.7153284671533
0.44,dor_1,18.674157303370787,dor,White,22,1867.4157303370787
0.46,dor_1,19.41923076923077,dor,White,23,1941.923076923077
0.48,dor_1,20.090551181102363,dor,White,24,2009.0551181102362
0.5,dor_1,20.914979757085018,dor,White,25,2091.4979757085016
0.52,dor_1,21.787499999999998,dor,White,26,2178.75
0.54,dor_1,22.576923076923077,dor,White,27,2257.6923076923076
0.56,dor_1,23.550660792951543,dor,White,28,2355.0660792951544
0.58,dor_1,24.43438914027149,dor,White,29,2443.438914027149
0.6,dor_1,25.52803738317757,dor,White,30,2552.803738317757
0.62,dor_1,26.695652173913043,dor,White,31,2669.5652173913045
0.64,dor_1,27.761194029850742,dor,White,32,2776.119402985074
0.66,dor_1,29.087628865979383,dor,White,33,2908.762886597938
0.68,dor_1,30.303191489361694,dor,White,34,3030.3191489361693
0.7000000000000001,dor_1,31.823204419889503,dor,White,35,3182.3204419889503
0.72,dor_1,33.46551724137931,dor,White,36,3346.551724137931
0.74,dor_1,34.982142857142854,dor,White,37,3498.2142857142853
0.76,dor_1,36.8944099378882,dor,White,38,3689.44099378882
0.78,dor_1,38.980519480519476,dor,White,39,3898.0519480519474
0.8,dor_1,40.92567567567568,dor,White,40,4092.5675675675675
0.8200000000000001,dor_1,43.40425531914893,dor,White,41,4340.425531914893
0.84,dor_1,45.73333333333333,dor,White,42,4573.333333333333
0.86,dor_1,48.72656250000001,dor,White,43,4872.656250000001
0.88,dor_1,52.06611570247933,dor,White,44,5206.611570247933
0.9,dor_1,55.25217391304348,dor,White,45,5525.217391304348
0.92,dor_1,59.416666666666664,dor,White,46,5941.666666666666
0.9400000000000001,dor_1,63.44117647058823,dor,White,47,6344.117647058823
0.96,dor_1,68.77894736842106,dor,White,48,6877.894736842106
0.98,dor_1,74.9659090909091,dor,White,49,7496.590909090909
1.0,dor_1,81.10975609756096,dor,White,50,8110.975609756096
0.0,ts_1,0.4309799789251844,ts,White,0,43.09799789251844
0.02,ts_1,0.43730242360379346,ts,White,1,43.73024236037934
0.04,ts_1,0.4446786090621707,ts,White,2,44.46786090621707
0.06,ts_1,0.45100105374077976,ts,White,3,45.10010537407798
0.08,ts_1,0.458377239199157,ts,White,4,45.8377239199157
0.1,ts_1,0.4657534246575342,ts,White,5,46.57534246575342
0.12,ts_1,0.4720758693361433,ts,White,6,47.20758693361433
0.14,ts_1,0.4794520547945205,ts,White,7,47.94520547945205
0.16,ts_1,0.4857744994731296,ts,White,8,48.577449947312964
0.18,ts_1,0.4931506849315068,ts,White,9,49.31506849315068
0.2,ts_1,0.5005268703898841,ts,White,10,50.05268703898841
0.22,ts_1,0.5068493150684932,ts,White,11,50.68493150684932
0.24,ts_1,0.5142255005268704,ts,White,12,51.42255005268704
0.26,ts_1,0.5216016859852476,ts,White,13,52.160168598524756
0.28,ts_1,0.5279241306638567,ts,White,14,52.79241306638567
0.3,ts_1,0.5353003161222339,ts,White,15,53.5300316122234
0.32,ts_1,0.541622760800843,ts,White,16,54.162276080084304
0.34,ts_1,0.5489989462592202,ts,White,17,54.899894625922016
0.36,ts_1,0.5563751317175974,ts,White,18,55.63751317175974
0.38,ts_1,0.5626975763962065,ts,White,19,56.26975763962066
0.4,ts_1,0.5700737618545838,ts,White,20,57.007376185458384
0.42,ts_1,0.5763962065331928,ts,White,21,57.63962065331928
0.44,ts_1,0.58377239199157,ts,White,22,58.377239199157
0.46,ts_1,0.5911485774499473,ts,White,23,59.11485774499473
0.48,ts_1,0.5974710221285564,ts,White,24,59.74710221285564
0.5,ts_1,0.6048472075869337,ts,White,25,60.48472075869336
0.52,ts_1,0.6122233930453108,ts,White,26,61.22233930453108
0.54,ts_1,0.6185458377239199,ts,White,27,61.85458377239199
0.56,ts_1,0.6259220231822972,ts,White,28,62.59220231822972
0.58,ts_1,0.6322444678609063,ts,White,29,63.224446786090624
0.6,ts_1,0.6396206533192834,ts,White,30,63.96206533192834
0.62,ts_1,0.6469968387776607,ts,White,31,64.69968387776606
0.64,ts_1,0.6533192834562698,ts,White,32,65.33192834562698
0.66,ts_1,0.660695468914647,ts,White,33,66.0695468914647
0.68,ts_1,0.667017913593256,ts,White,34,66.7017913593256
0.7000000000000001,ts_1,0.6743940990516333,ts,White,35,67.43940990516333
0.72,ts_1,0.6817702845100105,ts,White,36,68.17702845100105
0.74,ts_1,0.6880927291886196,ts,White,37,68.80927291886196
0.76,ts_1,0.6954689146469969,ts,White,38,69.54689146469968
0.78,ts_1,0.702845100105374,ts,White,39,70.2845100105374
0.8,ts_1,0.7091675447839831,ts,White,40,70.91675447839832
0.8200000000000001,ts_1,0.7165437302423604,ts,White,41,71.65437302423604
0.84,ts_1,0.7228661749209695,ts,White,42,72.28661749209695
0.86,ts_1,0.7302423603793466,ts,White,43,73.02423603793467
0.88,ts_1,0.7376185458377239,ts,White,44,73.76185458377239
0.9,ts_1,0.743940990516333,ts,White,45,74.3940990516333
0.92,ts_1,0.7513171759747103,ts,White,46,75.13171759747102
0.9400000000000001,ts_1,0.7576396206533192,ts,White,47,75.76396206533192
0.96,ts_1,0.7650158061116965,ts,White,48,76.50158061116966
0.98,ts_1,0.7723919915700738,ts,White,49,77.23919915700738
1.0,ts_1,0.7787144362486829,ts,White,50,77.87144362486829
0.0,pos_1,0.39076630176106614,pos,White,0,39.07663017610661
0.02,pos_1,0.39076630176106614,pos,White,1,39.07663017610661
0.04,pos_1,0.39076630176106614,pos,White,2,39.07663017610661
0.06,pos_1,0.39076630176106614,pos,White,3,39.07663017610661
0.08,pos_1,0.39076630176106614,pos,White,4,39.07663017610661
0.1,pos_1,0.39076630176106614,pos,White,5,39.07663017610661
0.12,pos_1,0.39076630176106614,pos,White,6,39.07663017610661
0.14,pos_1,0.39076630176106614,pos,White,7,39.07663017610661
0.16,pos_1,0.39076630176106614,pos,White,8,39.07663017610661
0.18,pos_1,0.39076630176106614,pos,White,9,39.07663017610661
0.2,pos_1,0.39076630176106614,pos,White,10,39.07663017610661
0.22,pos_1,0.39076630176106614,pos,White,11,39.07663017610661
0.24,pos_1,0.39076630176106614,pos,White,12,39.07663017610661
0.26,pos_1,0.39076630176106614,pos,White,13,39.07663017610661
0.28,pos_1,0.39076630176106614,pos,White,14,39.07663017610661
0.3,pos_1,0.39076630176106614,pos,White,15,39.07663017610661
0.32,pos_1,0.39076630176106614,pos,White,16,39.07663017610661
0.34,pos_1,0.39076630176106614,pos,White,17,39.07663017610661
0.36,pos_1,0.39076630176106614,pos,White,18,39.07663017610661
0.38,pos_1,0.39076630176106614,pos,White,19,39.07663017610661
0.4,pos_1,0.39076630176106614,pos,White,20,39.07663017610661
0.42,pos_1,0.39076630176106614,pos,White,21,39.07663017610661
0.44,pos_1,0.39076630176106614,pos,White,22,39.07663017610661
0.46,pos_1,0.39076630176106614,pos,White,23,39.07663017610661
0.48,pos_1,0.39076630176106614,pos,White,24,39.07663017610661
0.5,pos_1,0.39076630176106614,pos,White,25,39.07663017610661
0.52,pos_1,0.39076630176106614,pos,White,26,39.07663017610661
0.54,pos_1,0.39076630176106614,pos,White,27,39.07663017610661
0.56,pos_1,0.39076630176106614,pos,White,28,39.07663017610661
0.58,pos_1,0.39076630176106614,pos,White,29,39.07663017610661
0.6,pos_1,0.39076630176106614,pos,White,30,39.07663017610661
0.62,pos_1,0.39076630176106614,pos,White,31,39.07663017610661
0.64,pos_1,0.39076630176106614,pos,White,32,39.07663017610661
0.66,pos_1,0.39076630176106614,pos,White,33,39.07663017610661
0.68,pos_1,0.39076630176106614,pos,White,34,39.07663017610661
0.7000000000000001,pos_1,0.39076630176106614,pos,White,35,39.07663017610661
0.72,pos_1,0.39076630176106614,pos,White,36,39.07663017610661
0.74,pos_1,0.39076630176106614,pos,White,37,39.07663017610661
0.76,pos_1,0.39076630176106614,pos,White,38,39.07663017610661
0.78,pos_1,0.39076630176106614,pos,White,39,39.07663017610661
0.8,pos_1,0.39076630176106614,pos,White,40,39.07663017610661
0.8200000000000001,pos_1,0.39076630176106614,pos,White,41,39.07663017610661
0.84,pos_1,0.39076630176106614,pos,White,42,39.07663017610661
0.86,pos_1,0.39076630176106614,pos,White,43,39.07663017610661
0.88,pos_1,0.39076630176106614,pos,White,44,39.07663017610661
0.9,pos_1,0.39076630176106614,pos,White,45,39.07663017610661
0.92,pos_1,0.39076630176106614,pos,White,46,39.07663017610661
0.9400000000000001,pos_1,0.39076630176106614,pos,White,47,39.07663017610661
0.96,pos_1,0.39076630176106614,pos,White,48,39.07663017610661
0.98,pos_1,0.39076630176106614,pos,White,49,39.07663017610661
1.0,pos_1,0.39076630176106614,pos,White,50,39.07663017610661
0.0,mcc_total,0.4692145053411096,mcc,total,0,46.92145053411096
0.02,mcc_total,0.4726890203992711,mcc,total,1,47.268902039927106
0.04,mcc_total,0.47655152087816766,mcc,total,2,47.65515208781677
0.06,mcc_total,0.480033163813219,mcc,total,3,48.003316381321895
0.08,mcc_total,0.4839040010424026,mcc,total,4,48.390400104240264
0.1,mcc_total,0.48777975900228715,mcc,total,5,48.77797590022872
0.12,mcc_total,0.4912746882907384,mcc,total,6,49.12746882907384
0.14,mcc_total,0.49516099809820097,mcc,total,7,49.5160998098201
0.16,mcc_total,0.4986662350768603,mcc,total,8,49.86662350768603
0.18,mcc_total,0.5025644825077502,mcc,total,9,50.25644825077502
0.2,mcc_total,0.5064695321254653,mcc,total,10,50.64695321254653
0.22,mcc_total,0.5099927494527168,mcc,total,11,50.99927494527168
0.24,mcc_total,0.5139117923165797,mcc,total,12,51.39117923165797
0.26,mcc_total,0.5178387165146136,mcc,total,13,51.783871651461354
0.28,mcc_total,0.521382612521567,mcc,total,14,52.1382612521567
0.3,mcc_total,0.5253255160782391,mcc,total,15,52.532551607823905
0.32,mcc_total,0.5288843938675041,mcc,total,16,52.888439386750406
0.34,mcc_total,0.5328445425666007,mcc,total,17,53.28445425666008
0.36,mcc_total,0.5368142872132041,mcc,total,18,53.681428721320415
0.38,mcc_total,0.5403981426355335,mcc,total,19,54.03981426355335
0.4,mcc_total,0.5443870417963922,mcc,total,20,54.43870417963922
0.42,mcc_total,0.5479886380431557,mcc,total,21,54.798863804315566
0.44,mcc_total,0.5519979218400355,mcc,total,22,55.19979218400355
0.46,mcc_total,0.5560184653950707,mcc,total,23,55.60184653950707
0.48,mcc_total,0.5596492248751943,mcc,total,24,55.96492248751943
0.5,mcc_total,0.5636920266697495,mcc,total,25,56.36920266697495
0.52,mcc_total,0.5677470849736939,mcc,total,26,56.77470849736939
0.54,mcc_total,0.571409521677501,mcc,total,27,57.1409521677501
0.56,mcc_total,0.5754887079377833,mcc,total,28,57.54887079377833
0.58,mcc_total,0.579587795299122,mcc,total,29,57.9587795299122
0.6,mcc_total,0.583693413616742,mcc,total,30,58.3693413616742
0.62,mcc_total,0.587812957508943,mcc,total,31,58.7812957508943
0.64,mcc_total,0.5915344659250885,mcc,total,32,59.15344659250885
0.66,mcc_total,0.5956812899275276,mcc,total,33,59.568128992752754
0.68,mcc_total,0.5994276906975664,mcc,total,34,59.94276906975664
0.7000000000000001,mcc_total,0.6036030475266685,mcc,total,35,60.36030475266685
0.72,mcc_total,0.6077940169182551,mcc,total,36,60.779401691825505
0.74,mcc_total,0.6115806138494783,mcc,total,37,61.15806138494783
0.76,mcc_total,0.6158020682598437,mcc,total,38,61.58020682598438
0.78,mcc_total,0.6200401848397886,mcc,total,39,62.00401848397886
0.8,mcc_total,0.6238696540085231,mcc,total,40,62.38696540085231
0.8200000000000001,mcc_total,0.6281402602026557,mcc,total,41,62.814026020265565
0.84,mcc_total,0.631999270651498,mcc,total,42,63.199927065149794
0.86,mcc_total,0.6363037118717176,mcc,total,43,63.63037118717176
0.88,mcc_total,0.6406266214828109,mcc,total,44,64.06266214828109
0.9,mcc_total,0.6445331289805467,mcc,total,45,64.45331289805468
0.92,mcc_total,0.6488919979731332,mcc,total,46,64.88919979731332
0.9400000000000001,mcc_total,0.6528311733089928,mcc,total,47,65.28311733089927
0.96,mcc_total,0.657227441116141,mcc,total,48,65.72274411161409
0.98,mcc_total,0.6616441054316289,mcc,total,49,66.16441054316289
1.0,mcc_total,0.6656357421701933,mcc,total,50,66.56357421701932
0.0,tnr_total,0.8400831921001942,tnr,total,0,84.00831921001942
0.02,tnr_total,0.8412759619986641,tnr,total,1,84.1275961998664
0.04,tnr_total,0.842468731897134,tnr,total,2,84.2468731897134
0.06,tnr_total,0.843661501795604,tnr,total,3,84.36615017956039
0.08,tnr_total,0.8448542716940739,tnr,total,4,84.48542716940739
0.1,tnr_total,0.8460470415925438,tnr,total,5,84.60470415925438
0.12,tnr_total,0.8472398114910138,tnr,total,6,84.72398114910138
0.14,tnr_total,0.8484325813894836,tnr,total,7,84.84325813894836
0.16,tnr_total,0.8496253512879536,tnr,total,8,84.96253512879535
0.18,tnr_total,0.8508181211864235,tnr,total,9,85.08181211864235
0.2,tnr_total,0.8520108910848934,tnr,total,10,85.20108910848934
0.22,tnr_total,0.8532036609833633,tnr,total,11,85.32036609833634
0.24,tnr_total,0.8543964308818333,tnr,total,12,85.43964308818333
0.26,tnr_total,0.8555892007803032,tnr,total,13,85.55892007803033
0.28,tnr_total,0.8567819706787732,tnr,total,14,85.67819706787732
0.3,tnr_total,0.8579747405772431,tnr,total,15,85.79747405772432
0.32,tnr_total,0.859167510475713,tnr,total,16,85.91675104757131
0.34,tnr_total,0.860360280374183,tnr,total,17,86.0360280374183
0.36,tnr_total,0.8615530502726529,tnr,total,18,86.1553050272653
0.38,tnr_total,0.8627458201711229,tnr,total,19,86.2745820171123
0.4,tnr_total,0.8639385900695926,tnr,total,20,86.39385900695926
0.42,tnr_total,0.8651313599680626,tnr,total,21,86.51313599680626
0.44,tnr_total,0.8663241298665325,tnr,total,22,86.63241298665325
0.46,tnr_total,0.8675168997650025,tnr,total,23,86.75168997650024
0.48,tnr_total,0.8687096696634724,tnr,total,24,86.87096696634724
0.5,tnr_total,0.8699024395619424,tnr,total,25,86.99024395619423
0.52,tnr_total,0.8710952094604123,tnr,total,26,87.10952094604123
0.54,tnr_total,0.872287979358882,tnr,total,27,87.2287979358882
0.56,tnr_total,0.873480749257352,tnr,total,28,87.3480749257352
0.58,tnr_total,0.8750711091219787,tnr,total,29,87.50711091219787
0.6,tnr_total,0.8762638790204484,tnr,total,30,87.62638790204484
0.62,tnr_total,0.8774566489189184,tnr,total,31,87.74566489189183
0.64,tnr_total,0.8786494188173883,tnr,total,32,87.86494188173883
0.66,tnr_total,0.8798421887158583,tnr,total,33,87.98421887158582
0.68,tnr_total,0.8810349586143282,tnr,total,34,88.10349586143282
0.7000000000000001,tnr_total,0.8822277285127982,tnr,total,35,88.22277285127981
0.72,tnr_total,0.8834204984112681,tnr,total,36,88.34204984112681
0.74,tnr_total,0.8846132683097381,tnr,total,37,88.4613268309738
0.76,tnr_total,0.885806038208208,tnr,total,38,88.5806038208208
0.78,tnr_total,0.886998808106678,tnr,total,39,88.69988081066779
0.8,tnr_total,0.8881915780051477,tnr,total,40,88.81915780051477
0.8200000000000001,tnr_total,0.8893843479036176,tnr,total,41,88.93843479036177
0.84,tnr_total,0.8905771178020876,tnr,total,42,89.05771178020876
0.86,tnr_total,0.8917698877005575,tnr,total,43,89.17698877005576
0.88,tnr_total,0.8929626575990275,tnr,total,44,89.29626575990275
0.9,tnr_total,0.8941554274974974,tnr,total,45,89.41554274974975
0.92,tnr_total,0.8953481973959674,tnr,total,46,89.53481973959674
0.9400000000000001,tnr_total,0.8965409672944373,tnr,total,47,89.65409672944374
0.96,tnr_total,0.8977337371929073,tnr,total,48,89.77337371929073
0.98,tnr_total,0.898926507091377,tnr,total,49,89.8926507091377
1.0,tnr_total,0.900119276989847,tnr,total,50,90.01192769898469
0.0,mk_total,0.5006814492657823,mk,total,0,50.06814492657823
0.02,mk_total,0.5041487108115135,mk,total,1,50.41487108115135
0.04,mk_total,0.5079643246603297,mk,total,2,50.79643246603297
0.06,mk_total,0.5114078376804583,mk,total,3,51.14078376804583
0.08,mk_total,0.5151970777261232,mk,total,4,51.51970777261232
0.1,mk_total,0.5189737226147062,mk,total,5,51.89737226147062
0.12,mk_total,0.5223880379427421,mk,total,6,52.23880379427421
0.14,mk_total,0.5261449434236716,mk,total,7,52.61449434236716
0.16,mk_total,0.5295449544164129,mk,total,8,52.95449544164129
0.18,mk_total,0.5332860673790009,mk,total,9,53.32860673790009
0.2,mk_total,0.5370199743272419,mk,total,10,53.70199743272419
0.22,mk_total,0.5404040815057124,mk,total,11,54.04040815057124
0.24,mk_total,0.5441277848316131,mk,total,12,54.412778483161304
0.26,mk_total,0.547847145253484,mk,total,13,54.7847145253484
0.28,mk_total,0.5512224178770385,mk,total,14,55.12224178770385
0.3,mk_total,0.5549366736354866,mk,total,15,55.49366736354866
0.32,mk_total,0.5583098833075448,mk,total,16,55.83098833075448
0.34,mk_total,0.5620221306533617,mk,total,17,56.20221306533617
0.36,mk_total,0.5657342573123247,mk,total,18,56.573425731232476
0.38,mk_total,0.5691090690424032,mk,total,19,56.91090690424032
0.4,mk_total,0.5728236591014062,mk,total,20,57.28236591014062
0.42,mk_total,0.5762027893783089,mk,total,21,57.620278937830896
0.44,mk_total,0.5799225930760604,mk,total,22,57.99225930760604
0.46,mk_total,0.5836460235544252,mk,total,23,58.36460235544252
0.48,mk_total,0.5870360313328125,mk,total,24,58.70360313328125
0.5,mk_total,0.5907686964509711,mk,total,25,59.076869645097105
0.52,mk_total,0.5945070868048135,mk,total,26,59.45070868048135
0.54,mk_total,0.5979131709389663,mk,total,27,59.79131709389664
0.56,mk_total,0.6016646117300928,mk,total,28,60.16646117300928
0.58,mk_total,0.6055457486998643,mk,total,29,60.55457486998643
0.6,mk_total,0.6093139384354818,mk,total,30,60.93139384354818
0.62,mk_total,0.6130911244854238,mk,total,31,61.30911244854238
0.64,mk_total,0.6165360107714207,mk,total,32,61.65360107714207
0.66,mk_total,0.620332234804605,mk,total,33,62.0332234804605
0.68,mk_total,0.6237955660786674,mk,total,34,62.37955660786674
0.7000000000000001,mk_total,0.6276130947549445,mk,total,35,62.76130947549446
0.72,mk_total,0.6314427029483888,mk,total,36,63.144270294838876
0.74,mk_total,0.6349378850699542,mk,total,37,63.49378850699542
0.76,mk_total,0.6387922148031328,mk,total,38,63.87922148031328
0.78,mk_total,0.6426604388431987,mk,total,39,64.26604388431987
0.8,mk_total,0.6461919805866998,mk,total,40,64.61919805866998
0.8200000000000001,mk_total,0.6500882902846203,mk,total,41,65.00882902846203
0.84,mk_total,0.653646076738317,mk,total,42,65.3646076738317
0.86,mk_total,0.6575726471622598,mk,total,43,65.75726471622599
0.88,mk_total,0.66151606841167,mk,total,44,66.151606841167
0.9,mk_total,0.6651175650971208,mk,total,45,66.51175650971209
0.92,mk_total,0.6690945817072256,mk,total,46,66.90945817072256
0.9400000000000001,mk_total,0.6727271021911787,mk,total,47,67.27271021911787
0.96,mk_total,0.6767398919581573,mk,total,48,67.67398919581574
0.98,mk_total,0.6807724919550664,mk,total,49,68.07724919550664
1.0,mk_total,0.6844560842376456,mk,total,50,68.44560842376455
0.0,f0r_total,0.28025338801934296,f0r,total,0,28.025338801934296
0.02,f0r_total,0.27881598106924066,f0r,total,1,27.881598106924066
0.04,f0r_total,0.2771802238047808,f0r,total,2,27.71802238047808
0.06,f0r_total,0.2757258974350266,f0r,total,3,27.57258974350266
0.08,f0r_total,0.27406975094420344,f0r,total,4,27.406975094420343
0.1,f0r_total,0.2724022974916855,f0r,total,5,27.24022974916855
0.12,f0r_total,0.270920861389909,f0r,total,6,27.0920861389909
0.14,f0r_total,0.2692320895040345,f0r,total,7,26.92320895040345
0.16,f0r_total,0.26773241113674145,f0r,total,8,26.773241113674146
0.18,f0r_total,0.26602169103148415,f0r,total,9,26.602169103148416
0.2,f0r_total,0.2642988054336225,f0r,total,10,26.42988054336225
0.22,f0r_total,0.2627698995802654,f0r,total,11,26.27698995802654
0.24,f0r_total,0.2610240564691706,f0r,total,12,26.10240564691706
0.26,f0r_total,0.2592654915996219,f0r,total,13,25.926549159962192
0.28,f0r_total,0.2577059870664639,f0r,total,14,25.770598706646393
0.3,f0r_total,0.25592340232119865,f0r,total,15,25.592340232119863
0.32,f0r_total,0.2543432891471046,f0r,total,16,25.43432891471046
0.34,f0r_total,0.25253596325304795,f0r,total,17,25.253596325304795
0.36,f0r_total,0.2507149318262333,f0r,total,18,25.07149318262333
0.38,f0r_total,0.2491017962450388,f0r,total,19,24.910179624503883
0.4,f0r_total,0.24725486538470243,f0r,total,20,24.725486538470243
0.42,f0r_total,0.24561947492937214,f0r,total,21,24.561947492937215
0.44,f0r_total,0.24374585735937487,f0r,total,22,24.374585735937487
0.46,f0r_total,0.24185746014127657,f0r,total,23,24.185746014127655
0.48,f0r_total,0.24018640273858954,f0r,total,24,24.018640273858953
0.5,f0r_total,0.23827005288327924,f0r,total,25,23.827005288327925
0.52,f0r_total,0.23633822392960763,f0r,total,26,23.633822392960763
0.54,f0r_total,0.23462977840059052,f0r,total,27,23.46297784005905
0.56,f0r_total,0.23266865921624286,f0r,total,28,23.266865921624287
0.58,f0r_total,0.23084216737297697,f0r,total,29,23.084216737297698
0.6,f0r_total,0.2288511563326023,f0r,total,30,22.88511563326023
0.62,f0r_total,0.22684342140706068,f0r,total,31,22.684342140706068
0.64,f0r_total,0.22506961114182905,f0r,total,32,22.506961114182904
0.66,f0r_total,0.2230302042723514,f0r,total,33,22.30302042723514
0.68,f0r_total,0.22122908278559575,f0r,total,34,22.122908278559574
0.7000000000000001,f0r_total,0.21915700325937681,f0r,total,35,21.91570032593768
0.72,f0r_total,0.21706683364253396,f0r,total,36,21.706683364253397
0.74,f0r_total,0.21522190245135198,f0r,total,37,21.5221902451352
0.76,f0r_total,0.21309744534502573,f0r,total,38,21.309744534502574
0.78,f0r_total,0.2109540036863745,f0r,total,39,21.095400368637453
0.8,f0r_total,0.20906306460422217,f0r,total,40,20.906306460422215
0.8200000000000001,f0r_total,0.206883622145321,f0r,total,41,20.6883622145321
0.84,f0r_total,0.20496157939596854,f0r,total,42,20.496157939596856
0.86,f0r_total,0.20274496555927624,f0r,total,43,20.274496555927623
0.88,f0r_total,0.20050776853999225,f0r,total,44,20.050776853999224
0.9,f0r_total,0.19853579035417554,f0r,total,45,19.853579035417553
0.92,f0r_total,0.19625952864869123,f0r,total,46,19.625952864869124
0.9400000000000001,f0r_total,0.19425376178090414,f0r,total,47,19.425376178090414
0.96,f0r_total,0.19193714005957063,f0r,total,48,19.193714005957062
0.98,f0r_total,0.18959816583688738,f0r,total,49,18.95981658368874
1.0,f0r_total,0.18753811824764066,f0r,total,50,18.753811824764067
0.0,plr_total,4.094572785007791,plr,total,0,409.45727850077907
0.02,plr_total,4.144858649586458,plr,total,1,414.4858649586458
0.04,plr_total,4.200426753853242,plr,total,2,420.04267538532423
0.06,plr_total,4.251583909616292,plr,total,3,425.15839096162915
0.08,plr_total,4.3080502088022055,plr,total,4,430.8050208802205
